FUNCTION PROFILE: 18-Sep-2017 19:22:24.634 on Reigi

    Calls       uSecs   Function
        2          20   Event.SetOwner
        2          20   MediaPsm.IcPortUpdated
        2          20   PotsCircuit.SetState
        2          19   CipPsm.dtor
        2          19   ProtocolSM.UppermostPsm
        2          18   BcSsm.SetModel
        2          18   DigitString.ctor(dn)
        2          18   PotsBcSsm.SetProfile
        2          14   PotsBcSsm.StartTimer
        2           4   BcSsm.ctor
        2           3   MsgPort.ctor(i/c)
        2           3   RootServiceSM.ctor
        2           2   MediaPsm.ctor(subseq)
        2           2   PotsBcSsm.ctor
        2           1   ProtocolSM.ctor(subseq)
        2           1   PsmContext.ctor
        2           0   CipMessage.ctor(o/g)
        2           0   GlobalAddress.ctor(L2addr, port, factory)
        2           0   MediaSsm.ctor
        2           0   ProxyBcSsm.ctor
        2           0   SsmContext.ctor
        2           0   SysIpL3Addr.ctor(L2addr)
        1          45   SysSocket.SetBuffSizes
        1          34   PotsBcLocalRelease.ProcessEvent
        1          31   BcSsm.RaiseLocalRelease
        1          29   PotsBcExAnalyzeLocalMessage.ProcessEvent
        1          28   PotsBcSsm.StopTimer
        1          21   CipPsm.CreateAppSocket
        1          20   BcSsm.BuildCipRel
        1          20   BcSsm.RaiseAuthorizeTermination
        1          20   DigitString.AddDigits(digits)
        1          20   PotsCallHandler.ReceiveBuff
        1          20   ServiceSM.ProcessInitReq
        1          20   TcpIpPort.CreateAppSocket
        1          19   BcSsm.RaiseLocalInformation
        1          19   CipTbcFactory.AllocRoot
        1          19   MediaPsm.CreateMedia
        1          19   PotsBcExApplyTreatment.ProcessEvent
        1          19   TcpIoThread.InsertSocket
        1          18   BcNuAnalyzeRemoteMessage.ProcessEvent
        1          18   BcSsm.AllocNPsm
        1          18   BcSsm.RaiseAnalyzeInformation
        1          18   BcSsm.RaiseRemoteRelease
        1          18   BcSsm.RaiseSendCall
        1          18   CipMessage.AddCause
        1          18   CipMessage.AddRoute
        1          18   PotsBcCiLocalInformation.ProcessEvent
        1          18   PotsBcNuTerminate.ProcessEvent
        1          18   PotsProfile.ClearObjAddr(addr)
        1          18   PotsSusSsm.ProcessInitAck
        1          18   SysTcpSocket.Register
        1          18   SysUdpSocket.RecvFrom
        1          17   BcLocalReleaseEvent.dtor
        1          17   BcScAnalyzeRemoteMessage.ProcessEvent
        1          17   BcSsm.BuildCipIam
        1          17   BcSsm.RaiseApplyTreatment
        1          17   BcSsm.RaiseReleaseCall
        1          17   CipTbcFactory.AllocIcPsm
        1          17   DigitString.IsCompleteAddress
        1          17   PotsBcReleaseCall.ProcessEvent
        1          17   PotsBcScRemoteRelease.ProcessEvent
        1          17   PotsBcScSendCall.ProcessEvent
        1          17   PotsSusService.AllocModifier
        1          17   ProtocolSM.AllocLower
        1          17   PsmContext.EnqPsm
        1          17   SbInitiationReq.ProcessEvent
        1          17   SysIpL3Addr.SetSocket
        1          16   BcPsm.EnsureMediaMsg
        1          16   DigitString.ToDN
        1          16   InitiationReqEvent.SetSapEvent
        1          16   InitiationReqEvent.SetScreening
        1          16   MediaPsm.DisableMedia
        1          16   Memory.Realloc
        1          16   Message.Save
        1          16   Message.SetPriority
        1          16   PotsBcAsAuthorizeCallSetup.ProcessEvent
        1          16   PotsBcAtTerminationDenied.ProcessEvent
        1          16   ServiceSM.SetParent
        1          16   SysTcpSocket.Acquire
        1          16   TlvMessage.DeleteParm
        1          15   BcReleaseCallEvent.dtor
        1          15   BcRemoteReleaseEvent.dtor
        1          15   BcTerminateEvent.dtor
        1          15   Dynamic.operator new
        1          15   Message.TxIpAddr
        1          15   PotsCallPsm.dtor
        1          15   PotsProfile.ClearObjAddr(psm)
        1          15   ServiceSM.DeleteIdleModifier
        1          15   ServiceSM.HenqModifier
        1          14   BcAuthorizeCallSetupEvent.dtor
        1          14   BcSelectRouteEvent.dtor
        1          14   BcSendCallEvent.dtor
        1          14   BcTerminationDeniedEvent.dtor
        1          14   InitiationReqEvent.dtor
        1          14   PotsSusSsm.dtor
        1          13   BcAuthorizeTerminationEvent.dtor
        1          13   BcSsm.SetNPsm
        1          13   PotsProfile.SetState
        1          10   SysTcpSocket.Release
        1           9   PotsFacilityInfo.ctor
        1           9   PotsStatistics.IncrCause
        1           9   PotsToneTreatment.ApplyTreatment
        1           9   PotsTreatmentRegistry.CauseToTreatmentQ
        1           9   SysSocket.SetError
        1           8   BcApplyTreatmentEvent.dtor
        1           8   PotsTreatmentQueue.FirstTreatment
        1           8   SysSocket.Disconnect
        1           7   BcSsm.RaiseCollectInformation
        1           6   BcSsm.RaiseAuthorizeOrigination
        1           6   PotsBcNuAnalyzeLocalMessage.ProcessEvent
        1           6   PotsCallFactory.PortAllocated
        1           6   PotsProfile.SetObjAddr
        1           5   PotsBcCiCollectInformation.ProcessEvent
        1           5   PotsWmlInitiator.ProcessEvent
        1           4   BcOriginateEvent.dtor
        1           4   MediaPsm.MakeEdge
        1           4   PayloadInvokerPool.RejectIngressWork
        1           4   PotsBcAoAuthorizeOrigination.ProcessEvent
        1           4   PotsBcNuOriginate.ProcessEvent
        1           4   PotsBocInitiator.ProcessEvent
        1           4   PotsCallFactory.AllocIcMsg
        1           4   PotsCallFactory.AllocIcPsm
        1           4   PotsHtlInitiator.ProcessEvent
        1           4   PotsScanInfo.ctor
        1           4   ProxyBcSsm.SetUPsm
        1           3   BcAuthorizeOriginationEvent.dtor
        1           3   BcCollectInformationEvent.dtor
        1           3   BcSsm.SetUPsm
        1           3   PotsRingInfo.ctor
        1           2   PotsCallPsm.ctor(subseq)
        1           1   MediaPsm.ctor(first)
        1           1   MsgPort.ctor(o/g)
        1           1   PotsHeaderInfo.ctor
        1           1   ProtocolSM.ctor(first)
        1           1   SysTcpSocket.ctor
        1           0   BcApplyTreatmentEvent.ctor
        1           0   BcAuthorizeCallSetupEvent.ctor
        1           0   BcAuthorizeOriginationEvent.ctor
        1           0   BcAuthorizeTerminationEvent.ctor
        1           0   BcCollectInformationEvent.ctor
        1           0   BcLocalInformationEvent.ctor
        1           0   BcLocalReleaseEvent.ctor
        1           0   BcOriginateEvent.ctor
        1           0   BcPsm.ctor(o/g)
        1           0   BcPsm.ctor(subseq)
        1           0   BcReleaseCallEvent.ctor
        1           0   BcRemoteReleaseEvent.ctor
        1           0   BcSendCallEvent.ctor
        1           0   BcTerminateEvent.ctor
        1           0   BcTerminationDeniedEvent.ctor
        1           0   CipPsm.ctor(IAM)
        1           0   CipPsm.ctor(layer)
        1           0   Dynamic.ctor
        1           0   InitiationReqEvent.ctor
        1           0   PotsSusSsm.ctor
        1           0   SysIpL2Addr.ctor(IPv4addr)
        1           0   SysIpL3Addr.ctor(IPv4addr)
        1           0   SysSocket.ctor

Total functions: 479
