SCHEDULER REPORT: 19-Sep-2017 12:20:29.939 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              19281 88.7  85.0
 1    root 4f08 w S   0    633    0    0   300  255048    363  1.7   0.4
 2    init 1a14 s S   0    634    0    0  1352  647674    737  3.4   0.4
 3    file 0ad0 B     0    490    0   57   392     163    389  1.8   3.9
 4    cout 1c78 B     0    417    0   50   340     152    428  2.0   4.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    149    0    0   760    5477     85  0.4   0.5
 7   stats 0b78 B S   0      4    0    0   316     244      0  0.0   0.0
 8     log 33d0 B S   0      5    0    1   364     156      0  0.0   0.0
 9     cli 4e14 O     0    199    1    0  1344   51381    352  1.6   4.1
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     21    0    0   252     204      2  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
15   recov 2470 P S   3     15    0    0  4188   46861     92  0.4   1.7
------------------------------------------------------------------------

Context switches: 374
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
20:29.458   2  1a14-         615305425448         615305425806        141  
20:29.458   1  4f08-         615305425721         615305426090^       145  
20:29.489   2  1a14-         615305504629         615305504975        136  
20:29.489   1  4f08-         615305505136         615305505554        165  
20:29.520   2  1a14-         615305583715         615305584300        231  
20:29.521   1  4f08-         615305584157         615305584550^       155  
20:29.552   2  1a14-         615305662768         615305663349        229  
20:29.552   1  4f08-         615305663268         615305663566^       117  
20:29.583   2  1a14-         615305741843         615305742165        127  
20:29.583   1  4f08-         615305742263         615305742672        161  
20:29.614   2  1a14-         615305820996         615305821333        133  
20:29.614   1  4f08-         615305821480         615305821940        181  
20:29.645   2  1a14-         615305899773         615305899984         83  
20:29.645   1  4f08-         615305899999         615305900213         84  
20:29.677   2  1a14-         615305979113         615305979297         72  
20:29.677   1  4f08-         615305979267         615305979485^        86  
20:29.708   2  1a14-         615306058445         615306058790        136  
20:29.708   1  4f08-         615306058877         615306059288        162  
20:29.739   2  1a14-         615306137431         615306137954        206  
20:29.739   1  4f08-         615306137871         615306138243^       146  
20:29.770   2  1a14-         615306216517         615306216856        133  
20:29.771   1  4f08-         615306217020         615306217429        161  
20:29.802   2  1a14-         615306295714         615306296002        113  
20:29.802   1  4f08-         615306296065         615306296509        175  
20:29.833   2  1a14-         615306374938         615306375342        159  
20:29.833   1  4f08-         615306375485         615306375910        167  
20:29.864   2  1a14-         615306453479         615306453944        183  
20:29.864   1  4f08-         615306453825         615306454500^       266  
20:29.895   2  1a14-         615306532673         615306533196        206  
