SCHEDULER REPORT: 19-Sep-2017 12:21:39.125 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              59185 65.1  11.5
 1    root 4f08 w S   0   1378    0    0   300  255048    475  0.5   0.1
 2    init 1a14 s S   0   1379    0    0  1352  647674    861  0.9   0.1
 3    file 0ad0 B     0   1596    0   57   392     163  12242 13.5   0.6
 4    cout 1c78 B     0   1293    0   50   432     152  11431 12.6   0.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    371    0    0   760    5477    177  0.2   0.0
 7   stats 0b78 B S   0     18    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     19    0    2   364     156      2  0.0   0.0
 9     cli 4e14 O     0    636    4    0  1344   62544   1221  1.3   0.6
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     53    0    0   252     204      3  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
15   recov 00dc P S   1      5    7    0  2988 5318306   5319  5.9  87.1
------------------------------------------------------------------------

Context switches: 582
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:35.547   2  1a14-         615472714560         615472714712^        60  
21:35.547   1  4f08-         615472714734         615472714837^        40  
21:35.688   2  1a14-         615473070521         615473070612^        35  
21:35.688   1  4f08-         615473070626         615473070862^        93  
21:35.813   2  1a14-         615473386984         615473387270^       112  
21:35.813   1  4f08-         615473387218         615473387328^        43  
21:35.922   1  4f08-         615473663894         615473663959^        25  
21:35.954   2  1a14-         615473742818         615473743024^        81  
21:35.954   1  4f08-         615473742992         615473743076^        33  
21:35.985   2  1a14-         615473822001         615473822318^       125  
21:35.985   1  4f08-         615473822374         615473822518^        56  
21:36.016   2  1a14-         615473901065         615473901156^        35  
21:36.016   1  4f08-         615473901183         615473901300^        46  
21:36.047   2  1a14-         615473980159         615473980359^        79  
21:36.047   1  4f08-         615473980331         615473980449^        46  
21:36.079   2  1a14-         615474059312         615474059453^        55  
21:36.079   1  4f08-         615474059530         615474059663^        52  
21:36.110   2  1a14-         615474138364         615474139252^       350  
21:36.110   1  4f08-         615474138441         615474138556^        45  
21:36.121   9  4e14          615474165392         615474165668        109  
21:36.121   4  1c78          615474165768         615474165853         33  
21:36.121   4  1c78-         615474165956         615474167503        611  
21:36.121   3  0ad0          615474165973         615474166055^        32  
21:36.121   3  0ad0-         615474166246         615474170068^      1509  
21:36.121   7  0b78          615474166277         615474166352^        29  
21:36.121   8  33d0          615474166424         615474166660^        93  
21:36.121  11  0efc          615474166700         615474166724^         9  
21:36.121   6  22ac          615474166829         615474167066^        93  
21:36.121  15  00dc          615474167364         615474168482^       441  
21:36.122   9  4e14          615474168774         615474168936^        64  
21:36.122   6  22ac          615474169131         615474170022^       352  
21:36.122   4  1c78          615474170067         615474170104^        14  
21:36.122   8  33d0          615474170138         615474170342         80  
21:36.122   4  1c78-         615474170181         615474171692^       596  
21:36.123  15  00dc          615474170523         615474170673^        59  
21:36.123   3  0ad0          615474170932         615474171064^        52  
21:36.123   6  22ac          615474171202         615474172217^       400  
21:36.123   3  0ad0-         615474171212         615474173851^      1042  
21:36.123  15  00dc          615474172320         615474172421^        39  
21:36.123   4  1c78          615474172499         615474172572^        28  
21:36.123   6  22ac          615474172671         615474173908^       488  
21:36.123   4  1c78-         615474172712         615474206570^     13376  
21:36.124   3  0ad0          615474173956         615474174004^        18  
21:36.124   3  0ad0-         615474174184         615474177565^      1335  
21:36.124   6  22ac          615474174224         615474178345^      1628  
21:36.126   3  0ad0          615474178529         615474178586^        22  
21:36.126   3  0ad0-         615474178661         615474180935^       898  
21:36.126   6  22ac          615474178853         615474180475^       640  
21:36.127   6  22ac          615474180572         615474187354^      2679  
21:36.129   3  0ad0          615474187558         615474187660^        40  
21:36.129   3  0ad0-         615474187859         615474190356^       986  
21:36.129   6  22ac          615474187883         615474196333^      3338  
21:36.133   3  0ad0          615474196541         615474196700^        62  
21:36.133   3  0ad0-         615474196860         615474203921^      2789  
21:36.133   6  22ac          615474196878         615474197506^       248  
21:36.133   6  22ac          615474197566         615474197735^        66  
21:36.133   6  22ac          615474197800         615474202288^      1773  
21:36.135   6  22ac          615474202428         615474202639^        83  
21:36.135   6  22ac          615474202697         615474202943^        97  
21:36.135   6  22ac          615474202988         615474203048^        23  
21:36.135   6  22ac          615474203094         615474203115^         8  
21:36.135   6  22ac          615474203161         615474203217^        22  
21:36.136   6  22ac          615474203264         615474203297^        13  
21:36.136   6  22ac          615474203355         615474203384^        11  
21:36.136   6  22ac          615474203434         615474203459^         9  
21:36.136   6  22ac          615474203528         615474205085^       615  
21:36.136   3  0ad0          615474205288         615474205432^        56  
21:36.136   3  0ad0-         615474205541         615474212662^      2813  
21:36.136   6  22ac          615474205598         615474205794^        77  
21:36.137   6  22ac          615474205852         615474205874^         8  
21:36.137   6  22ac          615474205919         615474205939^         7  
21:36.137   6  22ac          615474205984         615474206005^         8  
21:36.137   6  22ac          615474206051         615474206115^        25  
21:36.137   6  22ac          615474206162         615474206398^        93  
21:36.137   6  22ac          615474206451         615474206878^       168  
21:36.137   4  1c78          615474206932         615474207025^        36  
21:36.137   4  1c78-         615474207099         615474304765^     38584  
21:36.137   6  22ac          615474207104         615474207505^       158  
21:36.137   6  22ac          615474207562         615474208468^       357  
21:36.138   6  22ac          615474208536         615474208936^       158  
21:36.138   6  22ac          615474209007         615474210271^       499  
21:36.138   6  22ac          615474210462         615474212104^       648  
21:36.139   6  22ac          615474212164         615474212420^       101  
21:36.139   6  22ac          615474212490         615474212606^        45  
21:36.139   6  22ac          615474212637         615474214306^       659  
21:36.140   3  0ad0          615474214430         615474214455^         9  
21:36.140   6  22ac          615474214523         615474214664^        55  
21:36.140   6  22ac          615474214802         615474214818^         6  
21:36.141   2  1a14-         615474217428         615474217501^        28  
21:36.141   1  4f08-         615474217576         615474217755^        70  
21:36.172   2  1a14-         615474296529         615474296663^        52  
21:36.172   1  4f08-         615474296637         615474296709^        28  
21:36.176   4  1c78          615474304872         615474304894          8  
21:36.204   2  1a14-         615474375887         615474376061         68  
21:36.204   1  4f08-         615474376145         615474376337         75  
21:36.235   2  1a14-         615474455103         615474455504        158  
21:36.235   1  4f08-         615474455413         615474455793^       150  
21:36.266   2  1a14-         615474533975         615474534145         67  
21:36.266   1  4f08-         615474534171         615474534284         44  
21:36.297   2  1a14-         615474612915         615474613020         41  
21:36.297   1  4f08-         615474613000         615474613172^        67  
21:36.329   2  1a14-         615474692669         615474692831         64  
21:36.329   1  4f08-         615474692889         615474693067         70  
21:36.360   2  1a14-         615474771566         615474771724         62  
21:36.360   1  4f08-         615474771714         615474771840^        49  
21:36.391   2  1a14-         615474850785         615474851131        136  
21:36.391   1  4f08-         615474851049         615474851254^        80  
21:36.423   2  1a14-         615474929981         615474930322        134  
21:36.423   1  4f08-         615474930350         615474930678        129  
21:36.454   2  1a14-         615475009237         615475009559        127  
21:36.454   1  4f08-         615475009656         615475010023        144  
21:36.485   2  1a14-         615475087848         615475088196        137  
21:36.485   1  4f08-         615475088260         615475088627        144  
21:36.516   2  1a14-         615475167374         615475167668        116  
21:36.517   1  4f08-         615475167753         615475168121        145  
21:36.548   2  1a14-         615475246502         615475246748         97  
21:36.548   1  4f08-         615475246837         615475247203        144  
21:36.579   2  1a14-         615475325188         615475325489        118  
21:36.579   1  4f08-         615475325584         615475325945        142  
21:36.610   2  1a14-         615475404349         615475404663        124  
21:36.610   1  4f08-         615475404755         615475405116        142  
21:36.641   2  1a14-         615475483476         615475483687         83  
21:36.673   2  1a14-         615475562561         615475562758         77  
21:36.673   1  4f08-         615475562705         615475562802^        38  
21:36.704   2  1a14-         615475641564         615475642086        206  
