SCHEDULER REPORT: 19-Sep-2017 12:21:26.552 on Reigi
for interval beginning at 12:20:08.208
------------------------------------------------------------------------
      THREADS      |    SINCE START OF CURRENT 15-MIN INTERVAL    | LAST
                   |            rtc  max   max     max  total     |5 SEC
id    name host f b| ex yields  t/o msgs stack   usecs  msecs %cpu| %cpu
------------------------------------------------------------------------
      idle                                              52865 67.5  99.0
 1    root 4f08 w S   0   1112    0    0   300  255048    447  0.6   0.5
 2    init 1a14 s S   0   1113    0    0  1352  647674    829  1.1   0.5
 3    file 0ad0 B     0   1341    0   57   392     163  11970 15.3   0.0
 4    cout 1c78 B     0   1094    0   50   432     152  11118 14.2   0.0
 5     cin 5708 B C   0      3    0    0   212      59      0  0.0   0.0
 6  objaud 22ac A S   0    297    0    0   760    5477    142  0.2   0.0
 7   stats 0b78 B S   0     16    0    0   316     244      1  0.0   0.0
 8     log 33d0 B S   0     14    0    2   364     156      1  0.0   0.0
 9     cli 4e14 O     0    536    3    0  1344   53919    967  1.2   0.0
10 invoker 5398 P S   0      1    0    0   240     210      0  0.0   0.0
11   timer 0efc P S   0     45    0    0   252     204      2  0.0   0.0
12   tcpio 51fc P N   0      1    0    0   308    1060      1  0.0   0.0
13   udpio 5954 P N   0      1    0    0   280     447      0  0.0   0.0
14   udpio 5bc8 P N   0      1    0    0   280     319      0  0.0   0.0
------------------------------------------------------------------------

Context switches: 347
Timestamp  Id  Host              Ticks In            Ticks Out      uSecs
21:25.780   2  1a14-         615447991791         615447992253        182  
21:25.781   1  4f08-         615447992174         615447992555^       150  
21:25.812   2  1a14-         615448070915         615448071295        150  
21:25.812   1  4f08-         615448071440         615448071914        187  
21:25.843   2  1a14-         615448150466         615448151279        321  
21:25.843   1  4f08-         615448150826         615448151068^        95  
21:25.874   2  1a14-         615448229594         615448229799         80  
21:25.874   1  4f08-         615448229863         615448230113         98  
21:25.906   2  1a14-         615448309256         615448309672        164  
21:25.906   1  4f08-         615448309626         615448310282^       259  
21:25.937   2  1a14-         615448387947         615448388330        151  
21:25.937   1  4f08-         615448388220         615448388497^       109  
21:25.968   2  1a14-         615448466908         615448467039         51  
21:25.968   1  4f08-         615448467083         615448467245         64  
21:25.999   2  1a14-         615448545723         615448545925         79  
21:25.999   1  4f08-         615448546016         615448546194         70  
21:26.031   2  1a14-         615448625387         615448625668        111  
21:26.031   1  4f08-         615448625528         615448625639^        43  
21:26.062   2  1a14-         615448704586         615448705133        216  
21:26.062   1  4f08-         615448705060         615448705607^       216  
21:26.093   2  1a14-         615448783524         615448784203        268  
21:26.093   1  4f08-         615448783875         615448784119^        96  
21:26.124   2  1a14-         615448862224         615448862437         84  
21:26.124   1  4f08-         615448862518         615448862770         99  
21:26.156   2  1a14-         615448941807         615448942150        135  
21:26.156   1  4f08-         615448942247         615448942664        164  
21:26.187   2  1a14-         615449020886         615449021212        128  
21:26.187   1  4f08-         615449021374         615449021783        161  
21:26.218   2  1a14-         615449099919         615449100371        178  
21:26.218   1  4f08-         615449100268         615449100623^       140  
21:26.250   1  4f08-         615449179764         615449179908         56  
21:26.281   2  1a14-         615449258121         615449258671        217  
21:26.281   1  4f08-         615449258646         615449259371^       286  
21:26.312   2  1a14-         615449337153         615449337364         83  
21:26.312   1  4f08-         615449337345         615449337495^        59  
21:26.343   2  1a14-         615449416246         615449416448         79  
21:26.343   1  4f08-         615449416469         615449416641         67  
21:26.374   2  1a14-         615449495255         615449495801        215  
21:26.374   1  4f08-         615449495608         615449495968^       142  
21:26.390  11  0efc          615449535294         615449535421         50  
21:26.406   2  1a14-         615449574596         615449575081        191  
21:26.406   1  4f08-         615449575019         615449575376^       141  
21:26.437   2  1a14-         615449653845         615449654379        210  
21:26.437   1  4f08-         615449654244         615449654442^        78  
21:26.468   2  1a14-         615449732946         615449733384        173  
21:26.468   1  4f08-         615449733325         615449733641^       124  
21:26.499   2  1a14-         615449811807         615449812096        114  
21:26.500   1  4f08-         615449812202         615449812607        160  
21:26.531   2  1a14-         615449890877         615449891061         72  
21:26.531   1  4f08-         615449891080         615449891244         64  
21:26.546   9  4e14          615449930297         615449930793        195  
21:26.546   3  0ad0          615449930980         615449931067         34  
21:26.547   3  0ad0-         615449931164         615449935116       1561  
21:26.547   4  1c78          615449931220         615449931289^        27  
21:26.547   4  1c78-         615449931393         615449932744^       533  
21:26.547   9  4e14          615449931444         615449931867^       167  
21:26.547   9  4e14          615449931980         615449932693^       281  
21:26.547   4  1c78          615449932771         615449932844^        28  
21:26.547   4  1c78-         615449932923         615449935430^       990  
21:26.547   9  4e14          615449933007         615449934442^       566  
21:26.548   9  4e14          615449934527         615449934933^       160  
21:26.548   9  4e14          615449934971         615449935325^       139  
21:26.548   3  0ad0          615449935393         615449935421^        11  
21:26.548   9  4e14          615449935586         615449935901        124  
21:26.548   4  1c78          615449935960         615449936035         29  
Symbols: - (preemptable)  ^ (overlap)
